,"tBodyAccJerk-arCoeff()-Z,2","tBodyAccJerk-arCoeff()-Z,1","tBodyAccJerk-arCoeff()-X,2",tBodyAccJerk-entropy()-Z,"tBodyAccJerk-arCoeff()-Y,4","tBodyAccJerk-arCoeff()-Y,3","tBodyAccJerk-arCoeff()-Y,1","tBodyAccJerk-arCoeff()-Y,2","tBodyAccJerk-arCoeff()-X,1","tBodyAccJerk-arCoeff()-X,4","tBodyAccJerk-arCoeff()-Z,4","tBodyAccJerk-arCoeff()-Z,3",tBodyAccJerk-mean()-Z
159,0.11140839,-0.54130615,0.38796805,0.47335228,0.043837217,-0.02788477,-0.40504119,0.13525258,-0.61710694,-0.21964293,-0.34561685,-0.012827324,0.099981145
160,0.42756103,-0.71962018,0.21238938,0.26543015,-0.099797155,0.39635598,-0.25188838,-0.1422546,-0.49064545,0.026195035,-0.39988127,-0.18967558,-0.06330757
161,0.25082727,-0.51074713,0.2581041,0.25692304,-0.044422876,0.41448705,-0.20852973,-0.21285629,-0.48147272,0.043784332,-0.29518897,-0.19584895,-0.036251822
162,-0.099781607,-0.26357109,0.23637181,0.27502936,0.14570074,-0.066880698,-0.48296548,0.28558002,-0.4361592,-0.15146871,-0.19358156,-0.13349731,-0.24427363
163,0.036601581,-0.45100473,0.19430994,0.27208725,0.10494152,0.26849679,-0.22315796,-0.036827961,-0.32099066,-0.052757584,-0.37654726,-0.066157572,-0.31412688
164,0.1910063,-0.6137069,0.1855433,0.30812037,-0.045669487,0.41084415,-0.1845048,-0.12028484,-0.38289081,-0.11432519,-0.52872225,-0.2033272,-0.034193869
165,0.032244392,-0.48502615,0.17008624,0.30047858,-0.27572003,0.37993532,-0.4225914,0.03458129,-0.5431883,-0.27873174,-0.51171515,-0.04740596,0.012626912
166,-0.11783039,-0.30413102,0.46584357,0.31243783,0.13644867,0.2387818,-0.2900515,-0.098533294,-0.80853637,-0.28523438,-0.36254971,-0.040739458,-0.090949888
167,-0.29806525,-0.30874924,0.21997017,0.28133417,0.17637221,-0.3087719,-0.50126135,0.36106775,-0.52445816,-0.30293509,-0.17627208,0.046198183,-0.011147195
168,-0.03908099,-0.3412655,0.50911212,0.3794873,0.15108311,-0.20474624,-0.49946494,0.38558077,-0.58901508,-0.13675164,-0.16032855,-0.1065413,0.078242789
169,-0.079305006,-0.2091481,0.56837603,0.30645944,0.18883605,-0.19294828,-0.51306392,0.34833344,-0.61804119,-0.020203397,-0.3105051,-0.089753897,-0.15017728
170,-0.16624542,-0.2006106,0.2253142,0.27562866,0.17968393,0.035091153,-0.49159857,0.12837875,-0.50142896,-0.16851118,-0.26676672,-0.032232152,-0.25479781
171,0.067420362,-0.34617529,0.2526474,0.30778848,0.16894136,0.074810302,-0.49807711,0.28547709,-0.45805393,-0.35853054,-0.024186171,-0.22762484,-0.20787681
172,0.015951072,-0.37815145,0.46298464,0.28552229,-0.15993388,0.27934401,-0.51832638,0.25688376,-0.56425979,-0.21087961,-0.39665549,-0.15046582,-0.28269055
173,-0.31442761,-0.16800994,0.64015432,0.37214349,-0.039826434,0.30587984,-0.50879448,0.15291605,-0.7181645,-0.031067078,-0.55454737,0.11476118,-0.22265028
174,-0.34289463,-0.13077941,0.19129118,0.40015088,0.25224139,0.12428899,-0.44828712,0.17994298,-0.41143533,-0.22105421,-0.32928546,-0.020119451,0.033932383
175,0.064317371,-0.34928305,-0.21196268,0.44173208,0.16227792,0.43250279,-0.19878374,0.022195846,-0.015528252,0.14547812,-0.44800045,-0.17470279,0.15788031
176,-0.39078355,0.34275731,-0.21335353,-0.73144327,0.12292654,0.62617132,0.39278662,-0.43196051,0.53667609,-0.069034554,-0.092535098,0.17498952,-0.067358084
177,-0.041217719,0.0096962053,0.37724699,-0.72156372,0.34319925,0.12420505,0.13612026,-0.23191793,-0.028805305,0.30587519,-0.32844478,0.26221542,0.029770068
178,0.18630537,0.090090819,0.21113703,-0.7707009,0.43894039,0.018875923,0.13429985,-0.16223583,0.15048607,0.23654128,-0.041011214,0.22456328,-0.0092251061
179,0.2023316,-0.1087482,0.23228539,-0.63730541,0.39789902,0.16715157,-0.09197752,-0.13620147,0.14473584,-0.041191383,0.49485533,-0.30391651,-0.017993883
180,0.03612216,-0.11333126,0.40103065,-0.67870032,0.34817225,0.069303001,-0.10500991,-0.085087781,-0.15797562,0.076109702,0.6463006,-0.3909151,-0.0010324549
181,-0.056134592,0.20136572,0.40382431,-0.73035145,0.10987044,-0.14287152,0.054702017,0.020625948,0.041679317,-0.065960955,0.29725897,0.10657101,-0.00053427358
182,-0.018239928,0.24159145,0.35192191,-0.73800189,0.53670099,0.11781245,0.26440351,0.14653972,0.2676345,0.11219363,0.50071793,0.1091347,0.001630675
183,-0.065185446,0.12523062,0.19782847,-0.85819973,0.42895494,0.37845555,0.38543871,0.021334039,0.29535087,0.21491401,0.33337893,-0.024065961,0.0063300836
184,0.12517017,0.083942453,0.27243819,-0.81201481,0.60498165,-0.083600893,-0.0508053,0.32101541,0.090192508,0.42447772,0.22342033,-0.083919924,-0.0020921317
185,0.17316522,0.051848707,0.23148616,-0.77401273,0.55816915,-0.02412403,-0.0068827749,0.28396909,0.20441932,0.39518372,0.23055149,-0.071331465,0.00035457461
186,0.28526583,-0.13229508,0.11555063,-0.81768917,0.42844623,0.25538635,0.20261155,0.16279533,0.38416806,0.1126964,0.13574529,-0.12705384,-5.7588313e-05
187,0.67752241,-0.40032243,0.072473958,-0.80760072,0.55709146,0.27821975,0.16176396,-0.048945858,0.38021189,0.34812986,0.32974265,-0.52407998,0.0074500965
188,0.069383937,0.28530876,0.07502358,-0.74121714,0.41678143,0.049935698,0.12522318,-0.089000693,0.21865321,0.37838773,-0.030907202,0.39324445,-5.7919785e-05
189,-0.010602281,0.34282887,0.20949805,-0.74613933,0.26706359,0.10469193,0.18747278,-0.015617135,-0.012188506,0.24782705,-0.10538432,0.3268809,-0.021526651
190,0.13891181,-0.28473459,0.030410259,-0.7265993,0.06564932,0.20608674,-0.06643226,-0.056023391,0.21224406,0.065230728,-0.20421938,-0.14486303,0.00084613673
191,0.13670387,0.078168617,0.11266984,-0.76738085,0.34713097,0.23443105,0.065209379,0.05528548,0.47445082,0.33880585,-0.11723369,0.1484795,-0.042572818
192,0.048961859,0.43563178,0.046971125,-0.80377991,0.57988881,0.29700205,0.30988756,0.08155063,0.44192639,0.38114326,-0.22601277,0.38383161,0.0074748583
193,0.096751307,0.29438233,0.13450518,-0.79015164,0.48671248,0.21019253,0.19636319,0.04784161,0.24917697,0.27053831,0.12865888,0.23135098,0.010027284
194,0.18507903,0.44269908,0.20129911,-0.78227356,0.65689023,0.065318486,0.21615505,0.10110969,0.39796694,0.39804261,0.33875552,0.27110405,-0.0082170139
195,-0.1109629,0.65469473,0.30572102,-0.8493176,0.50846666,-0.031088326,0.18061284,-0.062642807,0.46382331,0.50219949,0.12559277,0.36880537,-0.009276998
196,-0.15498765,0.56061146,0.48322036,-0.87609553,0.15654093,0.24732836,0.155853,-0.0034935002,0.17697456,0.28122345,-0.015920719,0.34260491,-0.0017595009
197,-0.063825287,0.20613717,0.31188763,-0.90321475,0.36409611,0.32926889,0.31506509,0.07590139,0.24744418,0.10879368,0.10914445,0.048775794,-0.0074795193
198,-0.15120764,0.54636042,0.01454146,-0.83292022,0.5397848,-0.062230165,-0.0040196024,0.20018702,0.27953528,0.31416662,0.23934044,0.17381129,0.0080589405
199,-0.13314886,0.42411345,0.15987855,-0.77696388,0.55935221,-0.066405184,0.024580988,0.16156386,0.19889605,0.50307228,0.30312529,0.14718029,-0.0015452544
200,0.044601335,0.33021212,0.17703001,-0.80301146,0.5602337,0.22533748,0.248386,0.06645952,0.19243737,0.38811332,0.44272074,0.16990753,-0.017205699
201,0.11678067,0.22455944,0.1915769,-0.76534956,0.51319334,0.32246048,0.2313956,0.10962476,0.22340281,0.19202264,0.43305034,0.081520609,0.015278058
202,0.066212142,-0.089693698,-0.24398398,-0.66925753,-0.26759916,0.1112394,-0.013078371,-0.63330637,0.37872266,0.013987329,0.14399831,-0.31211328,-0.0068990293
203,0.32805721,0.10826418,0.095711602,-0.64621106,0.19633636,0.22204916,0.17868921,-0.087945262,0.21282016,0.047050381,0.26223262,-0.18860243,0.043557536
204,0.43068219,0.030886716,0.28167778,-0.71095189,0.2403178,0.041053296,0.16375234,0.34641004,0.16071068,0.13963882,0.40538303,-0.27208389,-0.016602998
205,0.38766519,0.13757686,0.32267719,-0.66190967,0.40051675,0.14080093,0.24348224,0.33988682,0.027351432,0.18445591,0.41938136,-0.14545736,-0.0077785186
206,0.14174503,0.38345111,0.34398884,-0.65981683,0.49541601,0.50187911,0.47693031,0.21188369,0.15050735,0.12783293,0.30485775,0.17592437,0.0091835895
207,0.094047218,0.40196081,0.22982803,-0.72918357,0.55161618,0.50646123,0.54400331,0.21949963,0.35082144,0.096076519,0.11486768,0.30455344,-0.0041654914
208,0.28786023,0.12853624,0.17654715,-0.78378958,0.54268313,0.76819999,0.7409852,0.094168134,0.24369778,0.14250398,0.078584792,-0.087061437,-0.0090082326
209,0.18989725,0.2145209,0.30555805,-0.83300047,0.19228939,0.65845959,0.55879786,0.086673505,0.1205259,0.31364007,0.23647016,-0.09092375,0.0062523745
210,0.14385141,0.29311055,0.26518781,-0.78378958,0.19476791,0.46251145,0.35257459,-0.025459843,0.187295,0.23934671,0.15344143,0.081010245,-0.0037102506
211,-0.00018852674,0.30300406,0.16239382,-0.74121714,0.51025607,0.30694645,0.16243952,0.048332321,0.1938103,0.13104528,0.065896579,0.18971447,0.006150679
212,0.11158553,0.22790629,0.074406135,-0.80680763,0.46644958,0.30391371,0.1328265,0.099145893,0.32147407,0.087259401,0.22948644,-0.046728265,-0.00071334246
213,-0.019704237,0.059222818,0.12984717,-0.51770603,0.48059282,-0.35084862,-0.48503241,0.74951,0.026701204,0.30242685,0.033120542,0.094788833,0.056412244
214,0.030857253,0.081080497,0.20477227,-0.81783861,0.35957427,-0.0017339361,-0.077525807,0.16927269,-0.0027614415,0.094070236,0.28829342,-0.02106481,-0.010360284
215,0.13324567,0.17531701,0.19892518,-0.83300047,0.35576099,0.25918597,0.22351484,0.072651104,0.17488246,0.33856,0.23089665,0.011189295,-0.00651891
216,0.28125726,0.17614806,0.29696792,-0.85381284,0.26840634,0.25583126,0.25971366,0.17571596,0.24966668,0.39073896,0.2249062,0.027343926,-0.0031947691
217,0.28218485,0.03664377,0.14774693,-0.82527857,0.26578257,0.36713806,0.23738444,0.1103407,0.32051636,0.22733826,0.17449829,-0.067760106,0.006819108
218,0.066433475,0.1876393,0.058184051,-0.81560196,0.51118589,0.5214486,0.3588715,-0.10105331,0.083767054,0.31599547,-0.035616124,0.16497021,-0.0023610793
219,0.16576968,0.10968621,0.017957462,-0.75700147,0.74335196,0.12293226,0.25312076,0.0078455539,0.15906566,0.34057527,0.097415604,0.14175328,-0.0021763452
220,0.19130029,0.25066681,0.12074975,-0.70843005,0.45955582,0.40085595,0.30557061,0.13557114,0.28386463,0.42538693,0.053887514,0.2828601,-0.0063835674
221,0.17489618,0.42967372,0.22334811,-0.84396457,0.27024807,0.62699532,0.3355872,0.1227057,0.10219698,0.41120946,0.23456878,0.32998912,0.00072851413
222,0.098415098,0.27131644,0.13207285,-0.89981945,0.22358975,0.40152132,0.1456375,0.21136847,0.092214156,0.23223039,0.38958192,0.25559752,0.012061801
223,0.060492682,0.36025672,0.12569917,-0.83950459,0.54040448,0.17093573,0.12220082,0.21360526,0.05125699,0.1004182,0.43877019,0.30756959,-0.0027465573
224,-0.029377409,0.23270989,0.13399079,-0.87718303,0.60735279,0.25744922,0.28745645,-0.084253006,0.11729537,0.17014195,0.35098565,0.18924503,-0.0018420682
225,-0.23297721,-0.11598634,0.34450057,-0.49353982,0.17773432,0.33855376,0.11809231,-0.40712293,-0.17737502,0.00089241207,0.1764987,-0.097507819,0.1365482
226,0.12358036,0.15277636,0.057782585,-0.66713831,0.39115361,0.19769322,0.18998484,-0.0033799929,0.27205512,0.049823233,0.27989684,0.055909398,0.018322218
227,0.00089964802,0.42210196,0.078176408,-0.77361156,0.4959515,0.19592377,0.2697646,0.087512727,0.2259679,0.10817518,0.17661833,0.24760582,-0.018467802
228,0.1381874,0.15259168,0.12601973,-0.80198968,0.4533282,0.50858965,0.48748103,-0.11877459,0.38950673,0.31073089,0.26865029,0.036993019,-0.0018177305
229,0.2155472,0.21665581,0.13192583,-0.6697461,0.48564852,0.45431615,0.4019519,0.0077502331,0.26667617,0.33670738,0.54250414,-0.0042281458,0.0043938461
230,0.15448239,0.32102391,0.19335467,-0.69590981,0.48515904,0.3640991,0.29146494,0.17360035,0.25488731,0.2961282,0.50759142,0.090849764,-0.0030260339
231,0.11134095,0.19452479,0.17713561,-0.77468554,0.30389232,0.36498982,0.3057359,0.10197301,0.41329502,0.34686427,0.30182581,0.12063329,0.00032433433
232,-0.1255641,0.32433289,0.18082538,-0.8493176,0.31947682,0.56141598,0.65190192,-0.085244715,0.47860349,0.27733807,0.11373702,0.34790079,0.011821072
233,-0.2241613,0.47859596,0.13497385,-0.91252209,0.32817543,0.48322501,0.47971252,-0.069394345,0.18621023,0.30158261,0.27393046,0.18965054,0.0020407802
234,-0.26280446,0.39827452,0.13270538,-0.92216074,0.24595426,0.17109879,0.10377962,0.068208182,0.27034175,0.37981431,0.028976194,0.019965874,-0.024532401
235,-0.085120057,0.36842785,0.16176628,-0.87827047,0.067683069,0.21293042,0.16206732,-0.067574687,0.37354182,0.31340519,-0.023045651,0.19588748,-0.01153622
236,-0.070691445,0.18127744,0.27580587,-0.76151353,0.3625338,0.12901551,-0.029207858,-0.001424096,-0.015501778,0.081329765,0.14946661,0.13582775,0.026884995
239,-0.23382947,-0.018479389,0.13987956,-0.40279705,0.56532047,0.045686091,0.063470346,-0.16694716,0.12849609,0.22466791,0.090287996,-0.4540681,0.048807266
240,-0.20464261,-0.18926481,0.085393331,-0.39377561,0.15713629,0.34678348,0.15558858,-0.34004159,0.11946365,0.085089958,-0.21734641,-0.37759501,-0.014036984
241,-0.43062478,0.029075281,0.25241555,-0.6568291,0.46570167,0.29615604,0.24323521,-0.14978861,-0.012067864,0.014962147,-0.29179981,-0.2276107,-0.090718563
242,-0.3551207,0.32805188,0.34719475,-0.8486859,0.62384863,0.18118678,0.17953444,0.061026082,0.1185932,0.035984332,0.06651169,0.054604852,-0.047144915
243,-0.086260212,0.33419438,0.315147,-0.77681494,0.64836518,0.076283054,0.088812975,0.2275585,0.22143749,0.17108731,-0.029133559,0.22908632,0.0028825188
244,0.036029557,0.32509667,0.085646305,-0.7265993,0.36141694,0.41526135,0.2444987,0.17775151,0.31545156,0.24414232,-0.24001773,0.28383289,0.025608012
245,-0.15066398,-0.078209223,-0.041400552,-0.80301146,0.0087721615,0.45348506,0.26726026,-0.044586123,0.042288519,0.03894903,-0.37235985,-0.11547649,-0.12766154
246,-0.17274916,-0.15530199,-0.16326507,-0.60419547,-0.032798673,0.3299075,0.20103392,-0.1388629,0.048567723,-0.038506829,-0.48172478,-0.074540978,-0.015762254
247,0.14263269,-0.24757206,0.38130385,-0.53413739,0.14481602,0.4057981,0.29859449,-0.070117486,-0.15717417,-0.033230796,-0.18726141,-0.30891894,0.15072266
248,0.33302507,-0.16038807,0.17147462,0.55557878,0.50069811,-0.10339571,-0.42600503,0.33219643,-0.19220082,0.094390405,0.21242311,0.029939519,-0.022914457
249,0.50876618,-0.24618623,0.046182901,0.6890382,0.33912598,0.20774317,-0.2751353,0.15679758,-0.061902614,0.013307698,0.26976946,-0.05183892,-0.04019237
250,0.60834236,-0.47142807,0.066200106,0.61041256,0.34979584,0.34275403,-0.19534381,0.042400624,-0.048217292,0.051893143,0.11800974,-0.1502726,-0.30578103
251,0.26322938,-0.0042489616,0.21884713,0.55280024,0.58508436,0.062715007,-0.22886235,0.18482972,-0.22375019,0.032071746,0.11221694,0.21052289,-0.21207457
252,0.039831357,0.15141656,0.12937912,0.5572304,0.64792616,0.10959236,-0.12348653,0.00018715323,-0.23816527,-0.027934821,0.11762643,0.40704064,0.081318917
253,0.045377209,0.10776836,0.13536429,0.51565167,0.69500805,0.24188504,0.021919058,-0.14739647,-0.14640923,0.134426,0.23558521,0.31478094,-0.0063207162
254,0.19161602,-0.027973025,0.27319894,0.55637694,0.59189909,0.50571361,0.073222804,-0.2426037,-0.24655548,0.093693205,-0.0098903733,0.29378185,-0.049248494
255,0.26423764,-0.083232608,0.12065908,0.6545395,0.47566959,0.53843058,-0.043176592,-0.18347396,-0.2422723,-0.0069855217,-0.075012903,0.23963779,0.14076569
256,0.24361958,-0.10985643,0.48835866,0.60376878,0.28325683,-0.081757837,-0.5777021,0.4653323,-0.47965847,-0.0089258316,0.0056482221,0.10078149,0.066599253
257,0.35816573,-0.25296525,0.92442065,0.61850606,0.45198305,-0.13459554,-0.47849791,0.45834121,-0.72956727,0.18339401,-0.22125317,0.15880553,-0.076222508
258,0.28916028,-0.27128354,0.35557805,0.62474423,0.48837666,-0.19647449,-0.48694387,0.52956381,-0.41909051,-0.14914423,-0.2957091,0.17773553,0.31651016
259,0.22858818,0.002456614,0.24223426,0.59962924,0.35438563,-0.087737708,-0.49856432,0.49451322,-0.32705869,-0.10600368,0.14908821,0.11836076,0.35470037
260,0.18573405,0.10174668,0.24395215,0.5301804,0.28233294,0.23015094,-0.24663954,0.16602141,-0.23846339,0.10264148,0.10434891,0.3431832,0.10580116
261,0.078311802,0.062097246,0.26568218,0.56819207,0.29191394,0.37906647,-0.17262989,0.031442567,-0.33113819,-0.023208227,-0.35192619,0.51885088,-0.092163938
262,0.13874125,-0.034209585,0.35560244,0.56533116,0.45527519,0.55341444,-0.022329683,-0.24294537,-0.35569043,-0.02669195,-0.24401451,0.37280096,-0.31577478
263,0.30719247,-0.054802918,0.2303478,0.5803623,0.47499645,0.38114043,0.046123994,-0.11753205,-0.10866015,0.022388555,-0.0230818,0.18653195,-0.22817041
264,0.16693892,-0.041808397,0.33614186,0.47791869,0.45314993,0.13972572,-0.13444558,0.033976473,-0.25608793,-0.018943975,-0.090703047,0.30571386,-0.11450004
265,0.19561552,-0.10666718,0.50233489,0.50568086,0.35093419,0.017963222,-0.44813,0.35500871,-0.54306527,-0.21050859,-0.18313018,0.21307069,0.0050710201
266,0.078794746,0.11429454,0.46843419,0.50203609,0.2622053,0.12999803,-0.42728618,0.31162114,-0.5395419,-0.18706756,-0.31034031,0.39545238,-0.14654301
267,0.1235681,0.098837917,0.14309245,0.53048725,0.3237902,0.57282483,-0.032155337,-0.19885754,-0.26565656,-0.079295077,0.047485755,0.3921909,0.0064764452
268,0.2322589,-0.061353082,0.22203884,0.64954899,0.4080981,0.56172742,0.033292185,-0.19542969,-0.25741251,0.0084921873,0.22907848,0.214634,0.4345614
269,0.20990867,0.18350682,0.17769353,0.72587757,0.39777515,0.13168439,-0.30308584,0.2208023,-0.059730551,0.16579221,0.51201888,0.32248526,0.20169258
270,0.072909539,0.22288653,0.12438136,0.67245766,0.49255854,0.30887244,-0.10393241,0.032307039,-0.095346565,0.17611234,0.52031146,0.30174979,0.1178244
271,0.10468729,-0.012548203,0.34616124,0.57026157,0.44897582,0.14296273,-0.27314992,0.14903738,-0.3650647,-0.048785818,0.13874087,0.31389671,-0.38414246
272,0.3921799,-0.31212775,0.45844995,0.57423914,0.39706702,-0.26539018,-0.63827779,0.68142188,-0.39310312,-0.059049705,-0.19212367,0.16193985,-0.31326086
273,0.0083118592,-0.033138067,0.62163375,0.51816827,0.39446294,0.2619345,-0.18598943,-0.0032999063,-0.47860021,0.06391379,-0.22844611,0.40375217,0.024890247
274,-0.11713099,0.12381307,0.12674769,0.42171316,0.27970942,0.56669355,0.031357924,-0.15041429,0.0021512047,0.050756256,-0.014951219,0.33689277,0.06550822
275,0.10092521,0.025815235,0.019131578,0.56345144,0.17385624,0.40560906,-0.2589867,0.08576484,0.062466804,0.16183135,-0.16202586,0.35124863,0.13464135
276,0.36440335,-0.25472577,0.11425814,0.65953364,0.48606621,-0.036547203,-0.36003492,0.24316601,-0.2329237,-0.19448226,-0.27622547,0.081982593,-0.0021607535
277,0.25526525,0.1045329,0.10001146,0.56618462,0.51392614,-0.042436671,-0.33573154,0.24300142,-0.055381594,-0.037318175,0.12399768,0.28949975,-0.13696952
278,0.20320406,0.13425864,0.035952526,0.52540339,0.58812589,-0.21642844,-0.49656472,0.48283315,-0.018661511,0.0053852203,0.37102343,0.24834593,0.12361907
279,0.080073785,-0.0067994259,0.11149408,0.51892802,0.3311451,-0.016253947,-0.51012156,0.44077577,-0.25408841,-0.19705237,-0.079800923,0.32032171,0.27366157
280,0.42290784,-0.25146633,0.63188623,0.51476425,0.40085641,0.22066754,-0.24470526,0.14802329,-0.61930011,-0.093628461,-0.086353365,0.12996493,0.06455063
281,0.40553718,-0.074027474,0.25695859,0.51481713,0.48825445,0.29004483,-0.16099626,-0.015254815,-0.32046351,-0.17298867,0.14662682,0.1605888,0.012099299
282,0.20815973,-0.16994272,0.39600772,0.53783404,0.44735476,0.31190917,-0.11077602,-0.054202697,-0.26959192,0.24284161,-0.030610559,0.30406928,-0.11803952
283,0.022366226,-0.01920096,0.037008327,0.50802913,0.48003146,0.22388027,-0.17537902,0.0080688993,-0.068074941,0.10702546,0.069618962,0.45517096,-0.18035682
284,0.040515077,0.050642092,-0.036892234,0.54608139,0.32655444,0.33221926,-0.22823558,0.043056409,-0.14174635,-0.19160684,0.16858266,0.34725561,-0.034008353
285,0.19214281,0.015050469,0.3877985,0.65914736,0.49245323,-0.23960533,-0.52110976,0.53114103,-0.35768354,-0.015395043,0.19136618,0.20382159,0.020495087
286,0.10698711,0.19238642,0.48634543,0.65017192,0.50628635,-0.24316191,-0.47368337,0.52170026,-0.38998646,0.16005431,0.074144499,0.37440701,0.068592222
287,0.015745958,0.4023141,0.78596634,0.55015834,0.40892235,0.22821674,-0.13903393,0.11689857,-0.61474979,0.23029379,-0.0060882611,0.52681053,-0.072474188
288,-0.032010027,0.39369404,0.74494797,0.64446217,0.36173038,0.32060674,-0.10776835,0.0031152376,-0.59804203,0.097939175,0.063037977,0.59711419,-0.053241227
289,0.18086704,0.43922207,0.41201853,0.63094331,0.47363858,0.13617042,-0.070551099,0.15024017,-0.30180514,0.080709188,0.27304196,0.47304337,0.22362141
290,0.29594367,0.30752877,0.33773888,0.51302592,0.47174178,0.16210508,-0.011835748,0.11281096,-0.25215283,0.053789132,0.26874058,0.29158568,0.2078872
291,0.39561785,0.038962428,0.3576912,0.51102324,0.38002276,0.21256517,-0.21713827,0.10658742,-0.38895069,-0.12069489,0.19914889,0.096671045,0.077783918
292,0.30782822,0.22000815,0.149272,0.63235405,0.24090812,0.21262413,-0.34949803,0.29660115,-0.14751194,0.044371207,0.40036162,0.28311713,0.016152519
